image_id,mean_r,mean_g,mean_b,std_r,std_g,std_b,skew_r,skew_g,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AAB1,52.98351020408163,49.62059591836735,51.56737959183673,100.6787238813263,95.32451629903446,98.645058249937,1.419541190547297,1.4292440540859646,1.4242687298496037,abnormal,209.99469387755101,255.0,81.13625841131646,12.990163676496707,-1.6640638970913606,0.8745780192800438,276.23159379407616,1662.2419840150446,31000.56149506347,0.4747767857142857,0.13418790774934305,31733.531358721204,0.09816000618684956,29801.075816686225,1.0,42218.45893276916,0.8674692230174772,128.9986366734833,1855.9774596682573,31573.397818677575,0.49118303571428573,0.1398302829047553,31146.66721199727,0.10549241189969535,29542.26510701077,1.0,39063.10890706658,0.8750936042081011,235.81556318844014,1667.3521497098188,30811.40288996802,0.47114955357142857,0.13568213388316774,31509.3308302736,0.09971726918061506,29471.41405748539,1.0,44965.663839867346,0.8687664040785278,126.58018793162006,1872.202490660025,31807.132955960602,0.4929129464285714,0.1401028311268841,31101.49960375863,0.10616716960205366,29542.84230043728,1.0,38848.901098154645,7.016473469387755,73.65151011290584,470.7240675140654,80.6679835822936
AAC1,50.62861224489796,36.9061306122449,37.68856326530612,97.0404299801232,71.65191651001702,73.19028425413511,1.4494839613258352,1.4640192785739166,1.4637483971894432,abnormal,214.71715102040815,255.0,76.474956742058,15.535503134410845,-1.5802368786736944,0.8265828491434067,274.9274212129746,1632.0446737154707,25068.664063900054,0.43594866071428573,0.1465238203497728,21389.79662579043,0.09172444602323937,19154.645434740713,1.0,34601.63587721768,0.829453912500217,162.55055826006927,1927.5700307587977,26735.63862045581,0.4608147321428571,0.15513000745099315,20911.369493085327,0.1043459159612432,19098.95483856078,1.0,30414.534597592577,0.8138135027633522,307.4194972735736,1513.5443809017156,23320.143183934033,0.41958705357142856,0.14363058522165448,21603.94371591967,0.0868658034170495,19036.81497922084,1.0,38431.33951323314,0.8242509208819938,164.15875497788963,1895.6445970047153,26122.62287752559,0.45681919642857144,0.1535653589364309,20950.265495590138,0.10175828901463652,19029.141207714434,1.0,31047.837800200337,8.757110204081632,59.580947762100635,448.22382463224693,68.33805796618226
AAD1,52.2982693877551,43.422865306122446,45.417257142857146,100.35067468055068,84.63348804828141,88.35671478443017,1.442526942394099,1.4806999481329006,1.4658268974311235,abnormal,217.0512,255.0,74.81087211577783,17.0144102829154,-1.521789504389289,0.8498979808526372,372.9069115729308,1152.9887350517465,24614.696068366582,0.40224330357142857,0.12222813105682438,29460.96678782498,0.08342754457390687,26587.24347804688,1.0,49885.29474764851,0.8567160096405686,193.50186163980524,1348.1358866873227,26763.358944983986,0.4286495535714286,0.1269876957006815,29035.08563543104,0.0922650044627455,26842.052080677026,1.0,41134.29130106491,0.8554462965474179,376.6413557829867,1151.5149114119072,25175.069935072082,0.40566964285714285,0.12213379232005749,29679.933751513152,0.0843876864622609,26926.043913083653,1.0,47767.05953560031,0.8511992607900224,190.74666876921864,1319.089621277826,26126.33979868065,0.42465401785714285,0.12563513099698884,29075.83418749507,0.08953125771238223,26734.50205271977,1.0,42034.04457410182,7.375665306122449,67.23937119545616,568.8162294009161,74.6150365015786
AAE1,51.707730612244895,48.74311020408163,48.32938775510204,100.88305546842739,95.67256766467136,94.90991962109281,1.4661738802688056,1.4733861969624638,1.4762272241736403,abnormal,219.3141306122449,255.0,73.73204309593834,18.275039451819005,-1.4519821188728566,0.8322354239954665,524.4694361656833,1261.5636518459949,21430.904689495772,0.36698660714285714,0.11474271966717507,35689.96885834195,0.08308821698286419,31106.594474086196,1.0,72411.3213308193,0.8305078270141847,285.3730678019372,1437.6792194062687,22758.24460698877,0.3906138392857143,0.1180069972203612,35423.41381182319,0.0884857695600133,31679.88863282885,1.0,58049.752164347556,0.8296419907130625,414.18350256142827,1251.4899536795608,21127.144114850147,0.363828125,0.11411062574052312,35521.173870364124,0.0825145916487519,30768.95892957283,1.0,74863.65250467806,0.8283159107686591,247.37225436854075,1425.0612027521088,22446.030428649567,0.3876897321428571,0.11747363605244719,35445.01874082391,0.08755858279533586,31548.477236918796,1.0,59707.322624291104,7.080946938775511,72.78947661392297,584.1827090773193,79.87042355269848
AAF1,52.529363265306124,49.14572244897959,41.78107755102041,99.79990541815219,94.58767705511193,80.9799184448137,1.4413056499156196,1.4484875917914626,1.5057432954517789,abnormal,201.18978775510203,255.0,86.1897414523818,9.677299124638925,-1.8729681051878,0.845867880249883,109.06249876660155,2813.2452193475815,34289.638841197484,0.565546875,0.17957076416906614,24162.69013083891,0.12797786045239798,22289.185958179456,1.0,37352.650602885165,0.836252071702397,46.42865242865243,3186.518351918352,34968.302627102625,0.5905133928571429,0.1849649174266317,23659.73696843697,0.1363110902461526,21985.57854698884,1.0,33036.93419013419,0.8448888340274295,94.53460809102403,2791.468157395702,34169.94401864728,0.565,0.17815038272572334,24262.15002765487,0.12688592565403867,22363.394176194914,1.0,36717.1880926043,0.8358858019459817,55.557977596124736,3164.8857856494096,34882.95927944293,0.5898214285714286,0.18475227886295034,23715.182882985166,0.13563490033721998,22065.338640910908,1.0,33001.439978807146,8.217738775510204,71.1904512225464,569.819870009285,79.4081899980566
AAH1,51.66412244897959,46.67192653061225,43.47235918367347,99.57673621099451,91.35586269874165,85.22998932818912,1.4613594222865145,1.4893811612856738,1.5052803947069437,abnormal,211.5360163265306,255.0,79.49492367805209,13.753924591568502,-1.6402550626815475,0.8624272073102005,251.1281584992343,1606.9612844563553,29499.472291347625,0.4664285714285714,0.14659654193082827,28960.221286370597,0.10302952757697267,26995.734141360106,1.0,39885.38050344564,0.8576412030112794,148.65248520846282,1820.0249326610954,30356.425558855353,0.4847879464285714,0.15090840259319,28434.4743421507,0.11006733206197063,26825.70860855222,1.0,36518.57945990745,0.8559973974192372,258.18903064965536,1526.9631422007137,28426.595688517376,0.45662946428571427,0.14245683516254307,29121.534682504767,0.09830763011642572,26907.99830228333,1.0,42523.51845334115,0.8563244748036082,136.03810183581572,1801.8821614132316,30166.350421429397,0.48331473214285714,0.15016464817817213,28482.393949890313,0.10886399269520926,26832.568003199875,1.0,36755.285440480315,8.242244897959184,69.4845891386185,540.2628581759018,77.72683403657769
AAI1,50.54501224489796,45.35644897959184,48.73005714285714,98.69721038187004,89.82147075967454,95.93473408689506,1.4976939257339226,1.511174322489785,1.5019634110224016,abnormal,207.6235755102041,255.0,83.01693765284614,11.938662091714363,-1.71205151006332,0.8701145780677793,200.80835299565592,2082.793424331297,32670.386579637918,0.5061272321428572,0.15139168283329948,27318.581203554655,0.11034854331493447,25846.924077655858,1.0,34340.37339301859,0.8594385374601001,128.54387474191327,2271.290691672402,32646.260968685478,0.5189285714285714,0.15517389194696823,26835.107514624913,0.11425686415218571,25504.783516473555,1.0,32920.96337319339,0.8672581675587283,221.97115622957838,1990.1645672307727,31739.915113685016,0.49527901785714284,0.14997893290003983,27429.156229578384,0.10850524760928819,25692.575929069684,1.0,36728.00452937333,0.8615788318810272,105.79466603729054,2292.6646426502457,32923.883000407666,0.5201674107142857,0.1568579151259202,26779.91188018967,0.11714652194630261,25456.12372922575,1.0,32827.56416418135,7.166595918367347,69.2266421929327,534.0075187969924,76.39323811130005
AAL1,51.173869387755104,45.72865306122449,47.77337142857143,98.36693096875348,89.52556904983045,93.24124069327492,1.4781292707087443,1.4944042061582543,1.4873817234164952,abnormal,198.20487346938776,255.0,87.60958466298491,8.746390276045325,-1.9448257887224594,0.8489856950384963,59.18886109476163,3172.1426574455563,37171.112970865215,0.6067857142857143,0.1848619820991458,22835.953060623895,0.12965586095619866,21769.164336439604,1.0,27970.53658402001,0.8354051867469838,40.88737092367198,3592.538554345126,37173.52141513786,0.6290401785714286,0.19186080256554128,22174.7084028246,0.13613304735917278,21219.27910899494,1.0,26506.864749299173,0.8432429303475876,78.38734086222878,2961.315305601271,35567.7476685016,0.5899888392857143,0.18126521444061797,23126.423547660936,0.1216542776188207,21862.51229922728,1.0,30007.510640712786,0.8362263423870641,43.061096216331386,3616.287370607766,37233.91134745477,0.6285825892857143,0.19320016106718088,22124.85373129028,0.13909182074473603,21119.78819466094,1.0,26687.792137923687,8.341730612244898,69.03811105815447,526.6373721992607,77.37984167039937
AAM1,52.68889795918367,45.6117306122449,51.52528979591837,100.4223636326143,88.36152028621223,98.57673818628122,1.4315987978144529,1.4687338048755048,1.4364618268307328,abnormal,211.1170612244898,255.0,79.37700234168179,13.466312567863035,-1.6585259261850496,0.822102115993606,270.97943072887296,1738.9822010836256,25897.427026894507,0.455234375,0.15242155795043189,26842.37676824634,0.1027785827582894,23653.15451677332,1.0,57411.99575866042,0.8277155675638916,115.22803746817024,2072.550472899236,28432.576709712623,0.49089285714285713,0.15731627931239728,26465.016983448528,0.11046434484192125,24184.774698825608,1.0,44071.327687340854,0.8272072352604151,181.96194206683109,1778.278495091639,26669.904830987958,0.46158482142857143,0.1519105423535194,26781.61717201025,0.10135071070116905,23928.397684808846,1.0,54383.439116978574,0.824725931921611,126.03025746183641,2067.3639097744363,28128.435452267033,0.48984375,0.15688620612240953,26504.0340624288,0.1098743218513435,24085.892786896988,1.0,42971.90669856459,9.020734693877552,70.00050091037463,656.4135933147631,79.02123560425218
AAN1,51.5652,51.150987755102044,51.5766693877551,100.98562468915046,100.54130836831244,101.00793724807524,1.4766607713162496,1.4774390887056832,1.4766246377872956,abnormal,220.38338775510204,255.0,73.49056189265819,19.272714101841895,-1.4131044049762347,0.8352625303736564,315.69778847600423,1974.9014893937115,21919.40439295923,0.3709263392857143,0.12779751455751243,33525.54442605687,0.10136475200577325,28706.025457360156,1.0,142190.60649917257,0.8111528874433185,225.36085016439642,2074.146077970878,21106.10468529826,0.3801785714285714,0.12423074052119058,33997.07949741663,0.09772035932634998,29047.465025606067,1.0,109280.64070573039,0.8418609519684849,432.9034644310196,1890.9459992602638,21793.955184317594,0.36209821428571426,0.12864134966829174,33356.399087658734,0.10359091887796622,28490.37247923667,1.0,160155.32945999262,0.8117253493131547,222.32887975334017,2070.30342093672,21135.956922625166,0.380078125,0.12631963554277637,33870.92330054324,0.10043133774275427,28906.45872831125,1.0,110002.04566143003,6.9273795918367345,75.39606258050623,462.24246998284735,82.32344217234296
AAO1,52.898791836734695,44.47828571428571,51.62024489795918,101.41776736104735,86.31063222229487,99.26061609979789,1.4255386934691983,1.463438251871925,1.429954744387341,abnormal,224.89910204081633,255.0,67.74377048858437,23.70579239562154,-1.333003658141055,0.8085091821638485,501.89203136519,870.0280812277997,18285.451779371357,0.3330580357142857,0.10956703875565191,32546.14141143355,0.07455838303341288,27318.872126427956,1.0,93373.74676630253,0.8193721083924009,271.4104796775484,1013.2088551121504,20512.991754099872,0.362734375,0.11014764911911573,32619.343189440326,0.07751396773419028,28397.940005651628,1.0,66895.5706901326,0.8122899131774258,609.1509996913475,828.7292088206043,18037.23759388182,0.3254352678571429,0.1090497459225546,32642.222881443122,0.07346015583774755,27322.00294773673,1.0,105671.59611097774,0.8142430907092902,355.7403019599262,997.0717701853646,19917.165859147884,0.3570424107142857,0.11068454199222713,32448.117157950674,0.07838564710034629,27919.30061873328,1.0,70984.724547529,7.696195918367347,69.51095801542368,556.6434447750743,77.20715393379103
AAQ1,50.355363265306124,39.37895510204082,47.28551836734694,97.20803957372044,78.59281766770425,92.06794978287012,1.4897926331142837,1.606439697285634,1.508791776454233,abnormal,205.71835918367347,255.0,82.35506235063579,11.209397065133414,-1.7952135330735768,0.8386840111244462,160.1822605999268,2093.8370550614786,30850.521436723444,0.5182924107142857,0.16497585481920168,21635.906285665067,0.10722235833658943,20081.66920383325,1.0,31524.92926204268,0.8361942630865091,66.8704216181019,2499.5758180042326,32526.164781051604,0.5484821428571428,0.17009930036725843,21022.296312876446,0.11646712794421761,19799.48929378529,1.0,27672.46430896956,0.8364671145839724,120.96202641829696,2044.8768741975496,30381.067329662917,0.5128683035714285,0.1621469058380583,21704.826910103802,0.10468476797452571,20111.940665520873,1.0,33169.93845886014,0.83862929821212,69.48770890799935,2521.588228135648,32831.371775109525,0.5502678571428572,0.17112605729081135,21003.015840499756,0.11802444486373194,19835.135319553447,1.0,27488.603034236574,7.960416326530612,62.71760422656222,500.1232668318338,70.67802055309284
AAR1,51.21765714285714,39.98473469387755,36.46621224489796,97.80109358795951,78.98485959043954,72.47229309571259,1.47578543938006,1.576661101508189,1.6506449301850188,abnormal,200.3428,255.0,85.19033210451975,9.4068182642957,-1.9247677048473495,0.8403917274864938,91.2531117124082,2721.1235021260145,34522.76586780054,0.5774553571428571,0.18086552245253132,19183.988190954773,0.11836091595615816,18099.074192509677,1.0,25546.280324700427,0.8370600243919418,62.80943933178106,3165.1215951509776,35834.579221643195,0.6039508928571429,0.18788372044632792,18617.893816757216,0.1281580370106308,17714.838506892786,1.0,23309.25457367779,0.838857060007411,115.02118288999318,2693.3207639091884,34086.64560070155,0.5727120535714286,0.18169620442741527,19183.93144304784,0.11811599781270948,17992.624587392573,1.0,25974.927837864172,0.8402854284667771,59.46345948729265,3190.922542204568,36330.451064768844,0.6068973214285714,0.1874883844975497,18590.667659715327,0.1287112104907524,17743.243963481167,1.0,23103.268785170472,8.238016326530612,61.41472518835446,469.02072997192414,69.65274151488507
AAU1,49.240367346938775,48.90629387755102,49.20250612244898,99.44798354769085,99.06374782658047,99.4099394460037,1.5473832218283055,1.5482009605375089,1.5474771844954318,abnormal,227.58406530612245,255.0,66.55766622278988,26.74822756281092,-1.235737500265151,0.827683831334427,549.4483441941999,1495.9531648946306,17001.49982851263,0.29286830357142857,0.11960409322788013,35205.81906177356,0.09553223428271558,29607.274626448994,1.0,296812.5988338859,0.802844947105221,331.03991550732025,1639.8637919731955,16699.243134969773,0.30645089285714283,0.11444233962337591,35697.1674557506,0.09149681386039571,29799.343388339777,1.0,195497.1095491296,0.8314802571661901,764.6481538938876,1459.1569965870308,16897.030794291033,0.28776785714285713,0.12056540244851621,34729.90222618678,0.09744637673303322,29006.729113113463,1.0,299952.24829351535,0.8014630783412398,443.3907487860976,1634.7631338760907,16589.33339418057,0.305703125,0.11447248391359414,35770.18820050381,0.09134889518865777,29886.998739276358,1.0,194233.64229126356,6.996048979591837,73.0714660126131,493.9200284343344,80.06751499220493
AAV1,52.29896326530612,49.69937959183673,51.669436734693875,100.2861666277277,96.34300751356038,99.50521964244335,1.4457081136766434,1.4562518504639577,1.448223301061471,abnormal,207.7029306122449,255.0,82.68023016406607,11.933128484028288,-1.716144329565898,0.8642211597671797,236.63456631237935,2119.926797878714,31973.93993387623,0.5029799107142857,0.1503946751682274,29397.721503539175,0.10984307284182956,27383.385475838797,1.0,46429.37264517274,0.8514951140300913,146.38925566343042,2324.064724919094,31852.766817691478,0.5172991071428571,0.15651197812651818,28920.385070118664,0.11671438795638057,27036.200224871547,1.0,41350.73736785329,0.8594249563845102,221.06590842150575,2052.4460883159254,30945.452862677572,0.4926004464285714,0.14929019024519,29351.25640618982,0.10807968268512229,27071.714440772746,1.0,49320.83605591681,0.8525708762070477,147.86223697826836,2327.2516816143498,31973.747628492583,0.5176785714285714,0.1555453804184604,28907.504980165573,0.11569986497203517,27007.508932117642,1.0,41230.13459382546,7.434277551020408,73.64484833913785,537.0590505596296,81.07912589015825
AAX1,51.49825306122449,42.75656326530612,41.893959183673466,100.18985164405828,84.32970829916056,82.54487089121476,1.4773126553724916,1.4874151887692757,1.4873356544966119,abnormal,215.73091428571428,255.0,76.0824923478323,15.939500829758984,-1.548414799613405,0.8225199616848807,299.5529768467475,1563.4775633958104,23039.665821389197,0.4049107142857143,0.13733782290498672,27926.930815876516,0.09004877652064297,24643.831378471794,1.0,49354.20424476296,0.8322615812214927,187.2458481229111,1779.881726559059,25203.694820841,0.4307700892857143,0.14107768420643055,27663.076456719435,0.09755756240894899,25148.267085284428,1.0,40957.447677280616,0.8259340274578295,427.4943372953577,1485.1800852209014,22865.72000448531,0.398125,0.13542107759258043,28274.556514913656,0.08804351829554993,24996.437406394038,1.0,51518.50633550123,0.8302897332551714,229.05520263437654,1771.0667928539945,25034.27808748412,0.43043526785714287,0.14000251029540708,27668.658360774756,0.09582681224540383,25115.494847418293,1.0,40923.224466512824,7.960285714285714,66.37859026748437,461.6820952067205,74.33887598177009
AAZ1,52.646318367346936,41.69200816326531,43.92575510204082,99.49973932442865,80.99357519372236,84.94155588560028,1.4325989913426005,1.501783944406694,1.4713481749152528,abnormal,208.58032653061224,255.0,81.16488989538588,12.375346419701138,-1.7157544424400182,0.8609125751843559,299.8957761684135,1737.490351311232,31268.615401916242,0.4962276785714286,0.14240873784237476,23546.333475777068,0.09799798180137397,21816.440882371164,1.0,34143.22079528586,0.8574287594342017,131.6824067679558,1987.138812154696,32334.12025207182,0.5171428571428571,0.14869728186082348,23024.365525725138,0.10646046513413408,21563.136629303004,1.0,31293.14099188536,0.856814647467632,241.8552071234998,1708.79531324725,30537.94463801781,0.490078125,0.14321394572969293,23540.2368654779,0.09796431945691576,21665.831515312104,1.0,35929.85846371069,0.8543943980430024,142.5530253741054,1972.8466276295815,31913.048492734764,0.5146205357142857,0.14860134481972606,23032.03550206029,0.1060775634000579,21484.301097228486,1.0,31411.07878985036,7.561289795918367,64.9300124438085,541.5392829900841,72.49130223972686
ABA1,49.69071020408163,43.13332244897959,49.50831020408163,95.17904706943978,84.06617007842816,94.95626166240798,1.4533377687451683,1.480864891251793,1.4547112966006028,abnormal,206.1843836734694,255.0,82.8623044858262,11.382091028609732,-1.7673518723419273,0.8382913627147877,162.33530399877833,2146.004384912411,30422.91295621632,0.5115959821428572,0.16215163389725376,23909.453958419686,0.10603686366621173,22308.356590393338,1.0,34022.063875739,0.839365538456181,100.95453795379538,2539.71349009901,32289.646617161718,0.5410714285714285,0.17050733091614478,23171.0324669967,0.11766151596057452,21897.95887025462,1.0,29806.54319306931,0.8405919805349787,184.07200106274632,2098.701279723686,30140.817384758448,0.5040848214285715,0.16354351298439987,23838.63062923438,0.10674611936998886,22090.5376513915,1.0,36844.677013682856,0.8378209133393697,92.7085494637211,2540.7799499886337,32098.306991258345,0.5400558035714286,0.17089470300705364,23167.03759118808,0.11798567714515926,21848.939965995527,1.0,29901.370518092954,8.33585306122449,66.36844553556053,564.1814301929625,74.70429859678501
ABB1,53.13541224489796,49.02069387755102,47.97977142857143,101.87980568484156,94.70779518985022,92.72690699360578,1.4280136979761109,1.4364945427816695,1.4358531261643106,abnormal,219.84755102040816,255.0,72.93581914540113,19.021891839577428,-1.4458924047804431,0.8142241461639468,370.9362914469298,1270.2396193247257,20524.925622840517,0.36823660714285716,0.12094574026488238,33617.69376250228,0.08644645170035918,28519.734485817487,1.0,81296.4839364733,0.8164992225213593,179.38970422217204,1452.7956649356513,22198.292899074284,0.3954464285714286,0.12447033758410614,33570.024102506206,0.09161421826332646,29386.227709068033,1.0,62471.695106118765,0.8177226093507314,375.12870677986956,1243.3375784422296,20407.91565153193,0.3628125,0.12275986283746818,33556.99600098437,0.08714970242718117,28450.8909080304,1.0,88661.45358065706,0.817741723703939,168.8642525010568,1459.5604058052697,22317.233281668312,0.39603794642857143,0.12448548962055449,33544.24864027054,0.09247758309615026,29373.09683563741,1.0,62108.924475130334,8.046040816326531,73.03981476180873,462.20006516780705,81.08585557813527
ABC1,51.586497959183674,45.839608163265304,51.444228571428575,101.10290641445475,90.49803374213941,100.87090015317112,1.4726987893597123,1.4874551105116927,1.4732034775622727,abnormal,227.01096326530612,255.0,65.39644103630546,26.234281348368516,-1.283970639280913,0.7733197557302093,747.4580691758285,823.2141882673943,13876.054971511116,0.2781473214285714,0.10451084458017432,35590.64629644491,0.07028300105769732,27970.207653260597,1.0,175941.4885643207,0.7813306936671311,371.661085491309,1023.1720468251153,16036.477261440226,0.3146205357142857,0.11110151000537816,35366.80198652004,0.07962468113868387,28725.223154513482,1.0,102308.12976232707,0.7714518528199813,687.7346383045898,880.7879947906389,14025.091795256325,0.28280133928571427,0.11607660293543225,34730.11290895458,0.08188995249040106,26808.78129561451,1.0,151902.97478195667,0.783408752308562,362.2009255962976,1012.1840512637949,16077.413171947312,0.31350446428571427,0.10956793452749697,35467.81541473834,0.07814151451886069,28935.790997850614,1.0,102193.85859736562,6.4237142857142855,70.92543890164161,661.4572595409098,77.3491531873559
ABF1,48.000734693877554,46.04061224489796,46.62528979591837,92.56824659142704,89.48102664943782,90.53151603913739,1.4502751254846982,1.4681901252128682,1.4644491704398972,abnormal,214.6144244897959,255.0,77.81573006668796,15.180426580573151,-1.5569696053327668,0.8507458392961468,333.8952213487795,1495.3347641704593,26489.210953661564,0.43160714285714286,0.13620370347968838,27921.379499379396,0.0999583129659103,25225.64768965813,1.0,48770.192542407945,0.843181604964654,155.22427008657257,1679.9322054920249,27141.763624637213,0.449921875,0.14105132821660737,27542.580185051967,0.10558617128241116,25231.847717275345,1.0,43159.34973829782,0.845945892343807,252.87479289940828,1530.155976331361,25730.02027613412,0.4243861607142857,0.14003437983756747,27312.317606837605,0.1025489180963125,24400.146145749783,1.0,57483.49806706115,0.8449344387892718,147.52180897071543,1684.4139132583714,27375.5989867787,0.45161830357142857,0.1411096486236116,27590.63059434079,0.10608376996174454,25349.080828112692,1.0,42203.65822315581,8.680465306122448,67.85561283015672,571.447669305189,76.53607813627916
