image_id,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AAB1,19.194426133758608,1.9266536999496597,-0.3457571199867774,37.200478413878926,4.311089266289745,1.3769639826104094,1.4488564237225932,2.339194576305732,-2.2360615839442186,abnormal,212.64784622192383,255.0,78.73852697506572,14.29377361781794,-1.6136504734774086,0.8754202020440982,555.6320857622069,2782.525234872565,62172.02562779296,0.6504745483398438,0.12375051764243039,31479.96895342427,0.08688353500838387,29377.115679337658,1.0,43212.346931115775,0.8737406034295806,190.74341640601352,3209.3280305833023,64962.09911546094,0.6805343627929688,0.13028549514191967,30773.78839448873,0.09648836542629789,29097.751448173978,1.0,39042.2819202009,0.8777981326559477,334.3280576204955,2913.02719169451,63545.42036139982,0.6599197387695312,0.12600764393779226,31235.703862561706,0.09067759554624362,29271.48609680979,1.0,42043.97122443553,0.875140384799617,195.0686150646795,3208.069688397938,65387.9706510437,0.6823806762695312,0.12993180960610645,30847.957949933476,0.09574031291799241,29275.47445026911,1.0,38531.90258382621,6.624458312988281,71.04664415274111,506.89671737389915,77.67110246572939
AAC1,20.43720766029103,5.984106859472808,2.0041534744610425,34.59838897068681,10.053769347029576,3.626821020767207,1.1296806439099754,1.245489828224709,1.7067376706735378,abnormal,209.09758377075195,255.0,79.12840585979734,12.88157941139135,-1.7403010611857768,0.8229833115673585,240.31232231074407,3196.279405882798,58783.26966607932,0.7057723999023438,0.13109088726565396,23053.86423730096,0.08446531574139435,19934.668915254235,1.0,47766.74486255094,0.8398141990118853,111.46233110616184,3790.695619896065,67166.92277159118,0.7707595825195312,0.13523733194174595,22915.110190546893,0.09257863372319956,20618.317845771682,1.0,35696.77698589458,0.8361998441199822,197.93415091796854,3357.001824533759,63442.97051719312,0.7359542846679688,0.13068157958491797,23221.236982055296,0.08593610501196079,20493.613143507635,1.0,40349.24962939158,0.8376188336401224,124.28827594423925,3798.5049644545056,66557.22342031058,0.768402099609375,0.13608490493213052,22848.29186028039,0.09356034531583636,20476.685566106775,1.0,36270.82204416379,8.710369110107422,70.62119540267334,631.417948795454,79.33156451278076
AAD1,18.317096955927294,4.204727872418215,0.6127668361588587,34.764365286822695,8.468268046117167,1.9890796970249465,1.3999642077261003,1.8176912454629548,2.375555007566093,abnormal,216.66640853881836,255.0,74.45901439092076,16.619360186923366,-1.544484241757136,0.8404432429483816,435.86137189679306,2433.83616094936,51817.48071612961,0.5940475463867188,0.12292256071742125,27680.19168282753,0.08113629148177878,24588.843728161173,1.0,50676.03743755057,0.8480655444609915,235.53959337513137,2814.864289252105,56275.44629676609,0.6315536499023438,0.12723880546841101,27320.14437236497,0.08921067883958737,24814.077085765828,1.0,41762.11093393252,0.8420064977450894,590.5397935397935,2425.9263556955866,52169.60688029919,0.5956878662109375,0.12283682398526927,27765.204846435616,0.08160921435066015,24695.0180813769,1.0,49407.54838750992,0.8474257398344008,220.2109981995916,2790.9340736354957,56177.18139416861,0.6314010620117188,0.1253930487162051,27391.306758177358,0.08701667080819095,24898.288071343308,1.0,41547.12204110731,6.6494598388671875,66.84661101768287,498.58990839931687,73.49607085655006
AAE1,18.177834779721767,1.3881926191035812,0.9050470777283773,36.66622453232761,3.4576861749125847,2.449092954692705,1.5427564155297466,2.808722930098051,3.2689052030254957,abnormal,219.8773651123047,255.0,72.56646690160869,18.69714639505765,-1.4520192199236048,0.8271383977357339,545.7280340627115,2505.5950259418,45608.119811639976,0.5411376953125,0.13192181645580922,33028.93248082563,0.08642120049931745,29210.539335043723,1.0,60363.28113016016,0.8259952846973663,217.72600042571307,2970.385642826735,48283.86265432099,0.573486328125,0.13702420866588877,32378.756279267775,0.09473335590045123,29156.806803264957,1.0,51340.068938910175,0.8157422018634277,441.99161925824615,2413.4110346433094,42912.597375198246,0.5243606567382812,0.13134362785091747,32757.36498421336,0.08572392571073609,28346.849587290122,1.0,68323.15965604039,0.8235584225006888,212.48608365831507,2953.462177466745,47787.36535071318,0.571258544921875,0.137173588766841,32331.635904695762,0.09503455781145916,29001.68614210098,1.0,52129.372589347724,8.335166931152344,68.48254778210479,546.9007373794669,76.81771471325713
AAF1,29.880486980691458,1.53045722185047,7.756884340759329,41.80555864460293,3.2119925794758557,11.499407932708396,0.7098685794504721,1.5094904149739736,0.9810207877337788,abnormal,192.8117790222168,255.0,87.52059973031656,7.609993802494319,-2.131665727934047,0.8557724778886137,163.84245478181774,3917.069547858425,85989.4007373361,0.9478073120117188,0.12265514936899229,29575.705419742255,0.08479336932538134,26559.40481058223,1.0,52012.85375630881,0.86694435668007,51.27312505204509,4396.127020295692,94251.35619279771,1.0078201293945312,0.1246776134744908,29478.49537839618,0.08981569385600136,27226.158263244917,1.0,41722.40366548824,0.8687071865247707,80.65197358675907,4030.3972510895073,91839.2685138264,0.9786148071289062,0.12122402706475734,29808.999953223305,0.08527215132554601,27268.02913463599,1.0,45020.92024573358,0.8679409773278243,49.40049422273273,4396.078070566543,94660.45058150518,1.0095901489257812,0.12449498070736897,29471.21576525176,0.08985176351430388,27236.932425704348,1.0,41421.80172902387,8.81454086303711,94.23907778564437,529.8428772090289,103.05361864868148
AAH1,15.690698018276727,1.0256093572154228,1.8308125516405525,34.27576894366706,2.8863467361863644,4.29940705169505,1.7599634707386393,3.00480231148382,2.2860258073629307,abnormal,216.6331787109375,255.0,75.59501874510676,16.78025087153944,-1.522593231377933,0.8492353800028491,420.49117966404805,3343.0655297949797,53440.551280577376,0.5972671508789062,0.1576677255581846,27108.032177300887,0.10745440337952317,25132.139395713657,1.0,39507.753643737626,0.8464157038167651,221.11533072425956,3906.2475479538098,56197.98973281152,0.631622314453125,0.1621778259860422,26485.30679567087,0.1144433833519014,24961.84916475692,1.0,34062.32859834759,0.8500532072174747,322.09477481139027,3359.3405644321388,53872.5470063759,0.6006927490234375,0.15636907751180443,27119.33746538979,0.10611400051358272,25185.980914197775,1.0,38487.256052023266,0.8456630018284249,185.12245588590767,3937.9888324873095,56069.178051728304,0.631256103515625,0.16387265437744417,26376.380879864635,0.11695537888619473,24776.04253764036,1.0,34493.31363306744,7.466957092285156,60.735003731041516,606.1073055248191,68.20196082332667
AAI1,20.184683341749214,2.9952933543439304,-0.6067845663803874,37.142257985583214,5.716846023425128,2.0551479772071395,1.333939519849812,1.77488900937369,-2.145382945403324,abnormal,197.56784057617188,255.0,88.42212249507008,8.561285611606623,-1.948567546329717,0.874865583393022,113.80072620900194,5409.450130530541,85740.04346199307,0.8971939086914062,0.15961217595400246,24157.212156772708,0.114539556268422,23079.197126123192,1.0,29238.45878721396,0.8678286214041779,67.28327883583356,5874.768065297157,86181.19995174267,0.9169692993164062,0.16438610095772566,23722.660925708675,0.1212427620513515,22704.83562714525,1.0,28324.23915666159,0.8662232728987977,129.54618116446505,5046.333045462958,80861.0554826088,0.8657608032226562,0.15632693405044534,24335.17296015933,0.11033080764451952,22834.05740065641,1.0,32320.782696052946,0.8664918714248466,65.25131804347464,5902.80838891014,85910.25003742079,0.9174652099609375,0.16463951699484256,23652.077061885677,0.1211773576720416,22599.722406957422,1.0,28452.862391271807,7.318462371826172,72.83425677569214,221.91082104878834,80.15271914751831
AAL1,18.019748506485563,2.4386276220228185,-0.2796192988304847,35.7007314884193,5.097156594103734,1.5713887708868635,1.5164971682037927,2.147743046502969,-2.8607169243355908,abnormal,201.46948623657227,255.0,85.70277096020811,9.722076377866403,-1.8738197084064647,0.8538109857587609,109.52736821949284,5760.873166105898,75779.79756726937,0.8367233276367188,0.1770706569639399,22926.75485771079,0.12110647667552683,21769.950497398506,1.0,28733.973119603175,0.8461844129215492,66.50584473357353,6484.434730138036,76974.67658847262,0.8660964965820312,0.1834383653616941,22313.827608988646,0.1297374514990305,21270.91549162322,1.0,27163.187568819867,0.8495449650277181,144.6395191473078,5474.920330772892,73209.03563461915,0.8174362182617188,0.17472104047579673,23067.48066602578,0.11788611159321587,21689.585658053475,1.0,30710.544169941106,0.8450578395335131,59.89334718968524,6530.95039895725,76751.80499533229,0.8662872314453125,0.18362970847181423,22244.062653021683,0.12953925813806363,21176.861695293126,1.0,27369.212530604338,8.621143341064453,67.03638854822638,529.1401164782458,75.65753188929084
AAM1,16.00591667677387,3.920475169382203,-2.0707237601416866,33.509520289690535,8.658924179209848,4.929450896628836,1.65826672222746,2.2682389792485216,-2.592346559779267,abnormal,211.26353073120117,255.0,79.38177647552922,13.630333771817753,-1.6528907972580333,0.8461153018353064,335.98224062259624,3798.0206325505633,59848.158974707025,0.674468994140625,0.1556343229522103,23266.716426858515,0.10459228666589349,21424.44295097214,1.0,36212.371374598435,0.8467709648797754,139.35124183987395,4406.697734995551,63349.19650762684,0.7117385864257812,0.16113331673950143,22765.152579618174,0.11262689321640247,21303.36213283798,1.0,31428.687337199455,0.8461511866355174,371.3246154719337,3762.8883932118733,59609.276179124805,0.6721115112304688,0.15547225025731853,23296.355638799025,0.10345676813400657,21457.179167165603,1.0,37029.95792042681,0.8453265978544485,138.59415179531283,4403.900752526339,62908.94521608256,0.709686279296875,0.161360039028844,22714.6640399914,0.1131169264643288,21174.20370132164,1.0,31744.119662438185,7.292865753173828,61.07654927142234,492.9860199451853,68.36941502459617
AAN1,31.821679325985066,1.8911787415908206,-0.8792750209684493,44.862133685682664,3.389880492518996,1.829369304101833,0.7189645387293662,1.844039176532317,-2.045270858568159,abnormal,197.88865280151367,255.0,85.94219848853837,8.913472393755722,-1.993596214766473,0.8445476510683443,204.76543922731688,4239.259083313649,76937.13518455334,0.8720626831054688,0.1279122120779933,34330.15956711547,0.09194146019137223,29957.71391574692,1.0,105853.92788465745,0.8495940071547501,75.97495142143336,4770.978102904916,83562.47954801522,0.9344635009765625,0.1312219762834638,34356.76743521497,0.09871041000229813,30556.931450743414,1.0,70645.32385983247,0.8541347598287117,105.31375365429136,4407.580428206905,81687.87520489379,0.9029693603515625,0.12763025711802314,34603.97577606165,0.09436218058709289,30522.824588510826,1.0,81122.22421717897,0.8479153530191772,70.54381489657428,4739.7791840405525,83053.96829368,0.9331512451171875,0.1300264539849166,34473.69950126727,0.09684091186679951,30649.078037004427,1.0,70269.67422941705,8.197029113769531,102.66175911824654,632.5804368180687,110.85878823201607
