image_id,mean_y,mean_u,mean_v,std_y,std_u,std_v,skew_y,skew_u,skew_v,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AAB1,85.0220265888889,0.4108675000000025,20.883290944444443,113.94267075692063,1.3465964122224672,27.028944405416084,0.6163725688060974,1.008857772663925,0.6299626003460769,abnormal,187.14163333333335,249.0,90.26942915516243,6.3744627698028005,-2.0557912212009053,0.8653529791713126,82.51122146678318,1855.3799739977408,33243.35772288412,0.6109244791666667,0.13267629732165653,35341.814574053155,0.08937401601069539,33086.09395886763,1.0,47263.9393209574,0.8702983891258266,49.4071615576491,2021.4163763425345,34855.32975324167,0.6316276041666666,0.1400452374897935,34679.15961986435,0.09930284843144666,32765.88172367111,1.0,43925.430353130345,0.8612539908680827,62.48545477914399,1881.8995330105822,32741.116190394583,0.6078385416666666,0.1344268113650876,35065.24394841695,0.09099932394398277,32682.7017006952,1.0,49767.90859431901,0.8720879028991805,47.38905158819554,2057.27151897438,35261.115464170885,0.6357942708333333,0.14149363004140994,34490.95846730426,0.10115407992758498,32634.421889200796,1.0,43693.8461774765,7.8414,104.91784902639456,457.9459035159444,112.75924902639457
AAC1,52.081188444444436,-2.154802244444443,20.590802333333333,84.43171815900244,3.555707920385577,32.48160471455147,1.0415280562616742,-1.4725966464717193,1.0424109409374407,abnormal,203.64541111111112,255.0,82.42661807159067,10.612585275492274,-1.8691021210266856,0.8291143912098112,139.0379455099185,1552.8958487667023,23526.53428265701,0.48596,0.14413589080412334,21206.99034214064,0.08658667691412404,19232.96417458994,1.0,31920.729826871895,0.834875371986695,67.45428921888457,1794.0258631938825,25144.514053814233,0.5108933333333333,0.153064446249158,20660.78401231829,0.10026587720527924,19011.179480739047,1.0,28778.878304668946,0.8172674670060216,119.54367231638417,1474.8076836158193,22138.39604519774,0.472,0.1411835537789419,21443.114943502824,0.08235514528903551,19219.690322806437,1.0,34217.799378531075,0.8305091022129725,74.54828249808874,1751.6466664909183,24604.50301847995,0.5057733333333333,0.15130301571019997,20747.584293359345,0.09750708612713205,19018.694413807523,1.0,29436.441937099622,8.5371,70.03286618814614,503.5643749582415,78.56996618814614
AAD1,52.92445577777777,-0.5830669999999984,16.596626111111114,94.23698739911133,1.4548936858905976,28.93369264084091,1.2482061032836358,-2.171296076418766,1.2830256512644702,abnormal,211.25065555555557,255.0,77.71143934534867,13.74194553607883,-1.6889152284269073,0.815500694124074,248.012911178875,1363.0465191721273,19188.44254849802,0.4013802083333333,0.14794343202293198,28771.428891195745,0.09185965615068643,25660.007361820124,1.0,49025.5312723026,0.8318092017594276,142.3976356471658,1567.6067293119127,21469.160533495,0.4295572916666667,0.15578720294956985,28237.104546832372,0.1051162041985438,25861.22148832485,1.0,40552.298666262504,0.8254627283592226,208.20269098615972,1349.6360104042901,19897.535114479302,0.4054817708333333,0.14704954039734855,29082.86866189268,0.09159756034719965,26187.90806862032,1.0,45743.298384766065,0.8249498722136317,119.25268209187884,1551.6522602928142,20901.862609652475,0.4260026041666667,0.1549306183438591,28228.508909741115,0.10263231821360397,25698.99448612529,1.0,41520.424886144814,7.724377777777778,74.34804213117846,602.9096278795038,82.07241990895623
AAE1,67.16045884444443,-1.0559464444444422,16.715106888888887,106.64238815620486,2.2946226554027023,26.161517245686507,0.9753172204050548,-2.359368178684994,0.9950805006309588,abnormal,206.59165555555555,255.0,80.6262751446672,11.487715766918463,-1.8012122359957348,0.7961048562757789,187.02143913257763,1415.857503696402,19183.164797930014,0.42270833333333335,0.14406917120068508,35544.269159684576,0.08863834947070019,30814.650902744666,1.0,69474.94677180877,0.8136546966943593,85.79210631380825,1656.4048936291565,21753.91433297211,0.4565885416666667,0.15007485527119468,34937.22283693606,0.10102485936596557,31272.612448804506,1.0,55372.95146295557,0.800743529240935,167.5865449836591,1406.6793488314731,19416.094407103657,0.4223177083333333,0.14259643971886124,35529.469753961894,0.08727686279769098,30894.70855568706,1.0,70503.46340260221,0.8114387208282887,79.40072677329823,1643.7469169361068,21556.65263669919,0.4550651041666667,0.14905267498425864,34999.05353515122,0.09882604231107932,31338.38437063821,1.0,56026.480872127955,7.4493,90.0978510307561,599.2641493979851,97.5471510307561
AAF1,99.18908727777779,-8.81358572222222,24.392706388888886,113.36527668684649,11.00827145561345,26.86168917912157,0.293906859834046,-0.656856811992725,0.3029813361947339,abnormal,175.26121111111112,225.0,91.00186397285064,4.893205633112327,-1.639706706570138,0.8302833169100244,16.210006918903172,2596.5891992279962,35484.929718509884,0.7151302083333333,0.1501991851940067,31482.543716543463,0.09802928766971858,28192.257022059406,1.0,53429.30368522632,0.8401290046574322,9.25846009747975,2845.0234506443726,38247.90670043189,0.7506901041666667,0.15519185989508896,31086.191993478224,0.10697851429146259,28319.742387035305,1.0,46160.751894957764,0.831114775821994,16.45004363001745,2563.883616928447,35639.45324316463,0.71625,0.14621617456140676,31714.450025450842,0.0943130918559888,28494.78913213486,1.0,51954.84338641652,0.8440734206595474,10.257105831533478,2841.528656587473,38802.78678185745,0.7535807291666666,0.15435970026737356,31155.922868250538,0.10677986364312152,28524.462668734697,1.0,45551.63678617711,8.074933333333334,110.74214320988702,484.91701005121894,118.81707654322035
AAH1,38.141126711111106,-1.86637371111111,10.240129444444445,84.74917393645366,4.345890726921236,21.90899781799249,1.8148051825177032,-2.2176953350457285,1.8330494126847345,abnormal,213.85135555555556,255.0,76.67717561559432,15.100809437077405,-1.6099436676202683,0.8022400013900898,175.9041842715006,2065.372291127164,17660.73020308028,0.38213541666666667,0.21070752153741443,23873.562968515744,0.12997532061096648,22182.881021245306,1.0,32853.012436963334,0.806267760237485,116.55660498586482,2410.802749935749,18967.581855564124,0.4053125,0.21942198063382914,23037.02791698792,0.14582906104652388,21751.00869416429,1.0,29517.808050629657,0.789551222388878,183.05216747204685,1939.0139677612783,16494.256957426547,0.3691536458333333,0.2060775670969038,24131.998448026523,0.12313583751096806,22106.372665090104,1.0,36004.79337589503,0.8040800693633359,103.86401444322651,2412.4801083241987,18793.91940163776,0.4038802083333333,0.2201867063262372,22974.32149074731,0.14620018567327675,21591.660596136957,1.0,30039.451318589206,8.094344444444445,58.771287602782394,254.674415308292,66.86563204722684
AAI1,82.01507167777778,1.0094785222222247,22.3259665,110.77126386051675,2.070733727521303,29.124274485995358,0.6363410423044396,1.2917176029607238,0.6597985804049651,abnormal,184.24074444444443,242.0,91.4320482829931,5.897730901989938,-1.8951535038387344,0.8629377257292306,73.47951201718477,2177.0810602683096,34747.032221456655,0.6425260416666667,0.14486412030503557,31749.604729866656,0.0979851485273303,29794.824388500525,1.0,41305.43440197787,0.8655171780707115,36.49826758012442,2357.4779510197654,36043.859910229156,0.66140625,0.15150089244987944,31148.97084416096,0.10660240441380515,29423.100583753538,1.0,39300.890148830615,0.8526695686996018,57.131560357365466,2103.2712653230833,33000.00336588406,0.6266927083333333,0.14312182655848238,31952.021171826305,0.09507906378131305,29627.126811727903,1.0,44214.654061915644,0.8642298933438874,30.96561649777217,2362.788770158905,35868.888608493355,0.6604427083333333,0.1519414492720838,31121.59183391822,0.1073213040375527,29334.810006982054,1.0,39449.141555932336,6.762944444444445,101.52512898706884,244.93857162143922,108.28807343151328
AAL1,58.219769033333336,-0.03943652222222052,15.599095499999999,100.1052891104168,1.1868382851619375,25.69860584445826,1.173743234472282,1.620167282091367,1.18922786730885,abnormal,189.76407777777777,250.0,89.24893934405269,6.884245488167226,-2.024760943881274,0.8172304563725843,31.63181278317864,3268.9848238243962,28469.478995293186,0.5920052083333334,0.21000072041093185,24569.127303919413,0.13330711614956464,23214.492816349786,1.0,31010.22795055646,0.8176228104301176,20.058734687028025,3730.348967947642,29893.367763047492,0.6207291666666667,0.220762352951845,23736.12430776976,0.1487517119587201,22618.582258265444,1.0,28737.13454438664,0.8068374215453965,34.1380960982659,3108.596595014451,26972.203486271676,0.5766666666666667,0.2048075466857821,24871.459311777457,0.12501623202051557,23315.18890549155,1.0,33035.416591401736,0.8174275617063315,20.184228187919462,3744.6685402684566,29875.74639261745,0.6208333333333333,0.22059122254840413,23653.90941694631,0.14765610129649076,22503.951252670875,1.0,29004.125083892617,7.922522222222222,80.48935235312524,248.4785193935814,88.41187457534747
AAM1,43.89672545555556,1.243075100000001,12.765648055555557,90.00555865624284,3.0279344961089674,25.50756869495953,1.6011674026787923,2.970062711109505,1.661992244474301,abnormal,212.5861111111111,255.0,77.65456748667917,14.155978431147098,-1.638559981529659,0.7837734793583797,195.57995325175307,1758.3488931665063,16647.357830331362,0.3788020833333333,0.18880760473929992,25112.92963701361,0.115275031659801,22067.091880955013,1.0,53007.900488106694,0.797702210934594,113.50876971210062,2121.7908858199285,18839.13917770123,0.4120182291666667,0.1989171445666486,24302.08226147963,0.13370293737060662,22012.51988016431,1.0,41825.64772619537,0.7926922887616701,175.60106922920755,1808.1535494349328,17340.026798402923,0.38481770833333334,0.18927477096951856,24852.54862285985,0.11689081653910026,22034.540018796066,1.0,52173.13409352372,0.7988939745355477,104.01089180596216,2119.9303994711495,18963.76884817578,0.4136328125,0.19884405642472386,24428.642994302263,0.13363354719307602,22112.093957679524,1.0,39925.08681965562,8.6403,65.38500161933906,522.5465070797153,74.02530161933906
AAN1,105.07683866666667,0.6334216000000032,22.994636444444442,122.48473099495307,1.1605378062816394,26.35663732699443,0.31904418522391764,1.8069570510419144,0.3299196729469275,abnormal,194.52542222222223,253.0,86.15884863526823,7.888106016886049,-2.0360501110680516,0.7959756734100613,91.08895462087872,2180.344539835991,24543.52497414809,0.5414453125,0.138960489330671,40463.424404203644,0.09278242619640086,33900.85043393558,1.0,149089.2137652406,0.8034250601409637,60.804286365709075,2387.244049247606,26413.482307341543,0.57109375,0.1441537874419412,40108.50408116735,0.10123419093847728,34029.734318063885,1.0,115173.756999544,0.7829064621013834,89.37650193554875,2060.505303906289,22684.517721582626,0.5179947916666666,0.13731340201093575,40338.014730280025,0.08889957242148698,33219.50870294696,1.0,173914.80322759037,0.800080330840865,53.43395707209686,2350.399789029536,26024.808108603927,0.5678125,0.14263111250045737,40334.54606952853,0.0981819803859996,34223.37762100683,1.0,116349.87671986791,8.233333333333333,119.45640899067172,510.1495752064138,127.68974232400505
