image_id,mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
AAA1,16.0447100473759,1.0882367856490058,-0.23597728790134354,35.447668005348284,2.918997121693318,1.3777713128043894,1.7766484505897717,3.1970632778188754,-2.5241986444666633,normal,222.01754385964912,255.0,71.45867381425576,21.079438354578485,-1.3846796076603505,0.8484680807803948,697.122034637115,3059.57773232518,40542.42273710329,0.4706991792929293,0.17046497198918747,29043.771019498046,0.11948241654357954,26474.143344557266,1.0,175225.05879591597,0.8472847180819231,294.15167486343177,3330.092674174583,42433.237572689555,0.49260574494949494,0.1711734787319142,28674.038911939508,0.12378660095604184,26377.735363372904,1.0,129471.00530253272,0.8494903623875097,601.1821376817629,3071.6543631427285,40931.70986225161,0.4737768308080808,0.16958644531935116,29165.104835351533,0.11953087004262519,26629.700884933285,1.0,144399.24876326264,0.8450873591606711,282.829087540528,3386.20097107537,42283.638322339524,0.4940893308080808,0.17340595725734537,28648.60882273083,0.12670353928685057,26280.82717685123,1.0,105816.20434109023,5.533590288853447,63.03426948649478,444.51675814225615,68.56785977534823
AAB1,19.300241539562784,1.8424030185447553,-0.33468353720460875,37.57174641489501,4.136751868982688,1.3377237809890243,1.4512561241888073,2.373190132261162,-2.213158152088271,abnormal,212.97496112881038,255.0,78.39897366638951,14.391844668871823,-1.6081220291231777,0.8579628927972617,423.3892526834537,3267.428029433606,51611.49559170999,0.5328110612338858,0.1529785240537089,31885.864335381084,0.1039529554101489,29975.902650044303,1.0,41562.01697157902,0.8552967078589688,169.78544066261162,3707.433881195807,53631.054458392646,0.555867288213628,0.15959790822390624,31013.04213795781,0.1132569056417602,29437.190791138168,1.0,38536.7266338812,0.8538168032890264,350.3675981596341,3271.4566713263935,50816.09015892835,0.5300486302946593,0.15289190892870608,31735.719086331617,0.10425635816110368,29633.17245028937,1.0,42698.763982573524,0.8544179557375235,168.0988545527332,3748.6000619858723,53605.13768611904,0.5570686579189686,0.1603662368869668,30899.66553456358,0.1135769133594429,29294.427546981213,1.0,38554.08591500187,6.714683227809815,71.81281737424888,470.9731022917831,78.5275006020587
AAC1,19.92465281705016,5.748921249058463,1.9129351199070208,34.50159883588744,9.809515884565837,3.535183825425451,1.1756031597559728,1.302447424891734,1.7657343218293369,abnormal,208.9982355575062,255.0,79.38458152329454,12.678291023792818,-1.7384395140633855,0.8292031774394429,155.84734918800277,3942.1555462155443,55254.00479843088,0.5236025528169014,0.1610739395363213,22482.900715678377,0.1068984448517211,20021.911399937497,1.0,37127.2391042929,0.834719301418724,91.97958751865298,4376.957571438116,58871.983540836096,0.5489412167449139,0.16468392169930393,22106.50591327201,0.1139644635516532,20041.6989156911,1.0,32980.81853716118,0.8146491206357962,221.61667883211678,3697.3646472019464,50991.72,0.502494131455399,0.1595095977043527,22608.829562043797,0.10313158306143404,19683.330125498665,1.0,41656.23427007299,0.8331807371055738,98.1779997767608,4362.578859247684,58487.03705770733,0.5476696987480438,0.16462464304504767,22126.992465676973,0.11395919056598373,20031.14545260495,1.0,33119.21802656547,8.693474666063741,69.71018333190833,517.0041109298531,78.40365799797206
AAD1,17.965283353603628,4.017167044178204,0.5997667371582122,34.73393490984786,8.247652572908192,1.9296101505581478,1.439302946716442,1.877374874569491,2.4381503562621583,abnormal,218.36046821311467,255.0,72.51026832038869,17.757197738607367,-1.5159038561956155,0.8297434346373865,473.05783945986497,2555.859744936234,43049.868117029255,0.521746618236473,0.14178468555298934,28114.641980495122,0.09390891973332723,24924.073421976922,1.0,50449.67480870218,0.8397508484924332,224.37176823962048,2899.2476770625717,47394.94231255088,0.5577248246492986,0.14356314488836008,27633.624947365464,0.10171586828856323,25135.15219224339,1.0,41213.39238694102,0.8364157143558739,535.8411620921192,2578.693014489339,44667.73539286135,0.5316257515030061,0.1400976589514553,28277.004167157498,0.09493785522792529,25330.041247548335,1.0,45620.182854282015,0.8404890683742948,209.48083053691275,2915.144043624161,47667.720357941835,0.5598697394789579,0.14320420148120006,27666.599832214764,0.10068413947316565,25266.110857633998,1.0,40702.1648769575,6.739531350282264,66.24484609595608,499.40936908868366,72.98437744623834
AAE1,18.401045798181432,1.4059135673124228,0.8952256324445066,36.96975581543241,3.5021866530587604,2.4677366493426995,1.5261704388434747,2.8235080901232066,3.283007819997836,abnormal,221.01679286656503,255.0,70.77524423041349,19.735425429479186,-1.4404700755026882,0.8101446085119816,535.9829860999647,2656.341818882219,38265.98600365959,0.4523553671003718,0.1527099135662268,33593.02223042599,0.0960259529897057,29532.85892323615,1.0,65623.5433212417,0.8176570157964592,193.5148735382902,3242.9814190674365,42883.42812344304,0.49548385223048325,0.15802189768258518,32633.365654582223,0.10708943782143349,29548.614623257792,1.0,50451.50543653469,0.8067234064503616,367.91624589750063,2793.0065639989903,38573.520260035344,0.46015334572490707,0.1550438739668085,33205.55965980813,0.09939650185405395,29062.735446780083,1.0,61967.06620802828,0.8147938208286848,185.2063837611238,3246.6518055453407,42376.78574685592,0.49361785548327136,0.15941348230326538,32586.336647789954,0.10823623087013767,29368.901288785637,1.0,51107.113304405386,8.512064653178696,69.36794347871772,597.6387951709281,77.88000813189642
AAF1,29.39481739711503,1.4548665158588356,7.484408820359059,41.94782366168431,3.100012821665394,11.418353141920338,0.7436031845553296,1.4906909597413014,1.0424197308000709,abnormal,195.33448992393946,255.0,85.73505879031971,8.09392642111259,-2.0877868721820017,0.8403716381764883,136.3185538027746,4936.356552351238,79604.2637541398,0.8004340277777777,0.14962222136685618,30138.06071425592,0.09945596776202019,27153.196117070234,1.0,49162.47891518524,0.8508172936095827,53.76706159824616,5436.719416545971,86369.79389953383,0.8436899038461538,0.15239179541284698,29788.293056643794,0.10566430690175768,27464.56624238125,1.0,42169.5828841877,0.8466851160689641,88.32409469944767,4941.37502173715,81524.80665943475,0.806363514957265,0.14911069618733572,30268.858936245975,0.09980642373667714,27425.7763106428,1.0,47296.23609443446,0.8524528838137093,49.37507003906404,5443.565047547646,87001.9494850649,0.8461204594017094,0.15202721821883194,29780.9718344316,0.10501932543504829,27503.39040576712,1.0,41770.213984137634,8.600419509135106,93.97232907521635,492.66064775503844,102.57274858435146
AAG1,9.691205289471354,2.6127618240326007,0.9486682235898427,26.26176905190214,7.010011827613705,2.99706217803775,2.3890468976378156,2.756576775155057,3.657016683538179,normal,220.61291938150345,255.0,71.76292517793813,19.600903515668197,-1.4375283839071296,0.8054251024254534,271.34109532914505,4811.333071565146,35553.28083173996,0.4049778761061947,0.2324315829174806,15138.054168942912,0.1545323533720858,13781.892023001255,1.0,23840.851287216607,0.8074764970408698,145.8937531218278,5361.235212606545,37955.27530090392,0.4290860066371681,0.23454760766651958,14756.46871727116,0.16372747167977594,13651.119940691546,1.0,20709.87198491855,0.8035768846213586,477.5264560865551,4587.589612697528,34634.61241876753,0.3968266039823009,0.23054925606638232,15424.856421067303,0.15094694722952007,14021.397724984588,1.0,24405.20565534784,0.8042027775620972,145.6160131774433,5356.200762224663,37547.13749111815,0.428125,0.23485070051785706,14746.122779536207,0.16325488242080083,13614.921019960855,1.0,20822.73201020606,7.9318827190508605,40.99694080097494,570.4875881891821,48.9288235200258
AAH1,15.501440740585258,0.960055116725513,1.737885099753092,34.36512550220242,2.757355300220845,4.19944890588058,1.788309772844864,3.0709173268787047,2.3704646876554425,abnormal,217.97478546319272,255.0,73.78537303115192,17.64091576529458,-1.5053883859003614,0.8191642680309319,322.02621803422113,4176.920542719045,43890.201296559244,0.4880922379032258,0.19684222622037087,27104.932905927744,0.1251042866673785,25091.285371566275,1.0,38334.61993890108,0.8202164653710934,193.17773895141738,4821.104506115152,46707.29745506752,0.5168640793010753,0.2030668001305413,26195.380615713842,0.13600815794054966,24583.920561816707,1.0,34158.29875529912,0.8167310122629476,293.8305452337232,4163.456573601492,43247.27902202045,0.48417198700716846,0.19740901902640356,27018.33405144369,0.12529880830354723,24799.144491679053,1.0,39349.32102424707,0.8176598775725514,168.2425900839881,4865.486534814413,46366.65789758873,0.5167730734767025,0.20402055513765513,26069.08890544568,0.1364292153772348,24372.098886280175,1.0,34507.30316987266,7.698933347118831,60.61526253172573,545.1385588920065,68.31419587884456
AAI1,19.998169890049976,2.857156350309082,-0.57918181585171,37.409802064628714,5.591227156698137,1.9885732758236698,1.3592327880551653,1.8455093874202229,-2.2021682440148695,abnormal,201.74901386990203,255.0,85.03243475333838,9.876133828948765,-1.8787296736087167,0.8436188070805364,133.60940120310036,7418.341131515055,80402.89220487748,0.7700516550164473,0.19460825138962912,25108.738530081682,0.13097763365986922,23637.293887309854,1.0,32113.253510433267,0.8413950994365968,67.18642217155336,8225.741818940878,83233.38162754102,0.8002415707236842,0.20104834411168068,24418.805774109638,0.14088399258537987,23158.84141356777,1.0,30237.26969395292,0.8339827950636016,124.56875213675214,7143.607384615385,76519.06502564103,0.751696134868421,0.19336453281743432,25279.074452991452,0.12884969703749452,23517.98873585489,1.0,34178.42194871795,0.8398709241258343,68.63690298417106,8123.4062250276465,82438.48126922114,0.7959434107730263,0.20028612454700276,24466.79039770113,0.1396179118016196,23147.000069637197,1.0,30621.2103126236,7.294094611528822,73.04887685142836,250.85017850547834,80.34297146295718
AAK1,2.6368983220747815,0.31637533122373934,0.14378948044995526,14.925751754905622,1.656910904605648,0.9892703649246939,5.645377182272665,7.3223013679178885,8.077804129582702,normal,234.93483238303406,255.0,57.78765587133666,40.022163261615454,-1.0416671509382935,0.7252698946605847,664.2160717975969,5660.897499483364,16513.175538039148,0.24013866833030853,0.3375123117848618,8312.577362501108,0.20948382488886425,8006.460787025978,1.0,9735.099695923007,0.7222740220377873,327.5624359181911,6611.525174032702,17944.541686903027,0.26274671052631576,0.3376474584243616,7729.044169229939,0.22244423714824635,7538.377221041349,1.0,8588.427445901463,0.7257826438584362,897.6455530529007,5343.0997138856765,16034.467340354295,0.23291458711433757,0.3352537921310792,8592.856821087234,0.20358245973269332,8286.286188330923,1.0,9954.472210385342,0.7197931127996947,375.37513194576013,6603.046607302352,17756.367634720005,0.26193143148820325,0.3386103661899966,7693.820201910845,0.22400417814075044,7459.172415377526,1.0,8737.202154437437,6.748863844286089,15.718586715227808,556.4383313727265,22.467450559513896
